term,estimate,std.error,statistic,p.value,model
RFA,9.822918140149698,2.7148780701778987,3.6181802225490105,3.2697495455018564e-4,120
OLS,787.1045236697066,143.83764524288415,5.472173312769424,7.053799302565956e-8,121
OLS + control,112.51945366721026,21.591727323292307,5.211229837356676,2.754700039896438e-7,121
OLS + interaction,88.35667220836905,30.15740628082495,2.929849848013921,0.0035475166487588037,121
OLS + quadradic,2.2467185558556326,1.2256257549535179,1.833119569146815,0.06738395616860006,121
Matching (logit),39.31627832179421,16.965558329080647,2.317417296806685,0.0204810110202696,121
Matching (logit + quad),39.25547131288608,16.967796483188263,2.3135279440545213,0.020693630205645977,121
Matching (genetic),39.198175107761706,24.250649390523087,1.6163763071466435,0.10936432962145728,121
SVA,16.217025418243427,7.647206680766738,2.120646936224489,0.03444516290438776,121
RFA,1.722022164205777,1.6923296193934045,1.017545367328036,0.30938814423961875,121
OLS,733.3756250917627,169.34049353152784,4.330775290643774,1.797514547222507e-5,122
OLS + control,137.1260895322688,26.312575635936884,5.211427852201071,2.751913415825474e-7,122
OLS + interaction,106.12116387160704,33.629959707250784,3.1555542972811472,0.001699266871575579,122
OLS + quadradic,5.411695986539659,1.1720822114809242,4.617164166071584,4.962165663746987e-6,122
Matching (logit),44.2877285605528,17.40642399614289,2.5443324010932153,0.010948683944944733,122
Matching (logit + quad),44.70408763728062,17.39468408155611,2.569985601789753,0.010170274186836019,122
Matching (genetic),44.092692363653285,24.92598648524993,1.7689447272125156,0.08066745197484818,122
SVA,23.360472641110928,8.521903257501704,2.7412271572722977,0.006341096153215512,122
RFA,8.614696959025082,3.0673229859545192,2.8085392371368667,0.005172175257852968,122
OLS,428.89082915928867,151.529098742828,2.8304189275697675,0.004836583074217143,123
OLS + control,84.96336383299938,22.818095497670612,3.723508118443666,2.1896280938293438e-4,123
OLS + interaction,67.09816779741078,23.579657330562082,2.845595542664798,0.004616288262509456,123
OLS + quadradic,4.75322808083347,1.1653549246161758,4.078781477152984,5.27368356774394e-5,123
Matching (logit),74.98256855114724,38.13134396055905,1.9664286847246992,0.04924911267425561,123
Matching (logit + quad),75.22670994605339,38.12514802545317,1.9731519441139065,0.04847825367658851,123
Matching (genetic),74.79850712502997,54.54112612883623,1.3714147916260853,0.17373256257909203,123
SVA,22.94728686262713,7.805123980817676,2.9400284888521577,0.0034343652412681153,123
RFA,4.810318834419866,2.076929102993434,2.3160727188457493,0.020959472390748836,123
OLS,738.6677285831576,133.68087231847414,5.525605240092951,5.301360014869589e-8,124
OLS + control,82.50625901137748,17.868269642082662,4.617473357188539,4.9527246061053266e-6,124
OLS + interaction,41.31661170315037,22.212891287364403,1.8600285378721924,0.06347321569857595,124
OLS + quadradic,3.7507122725044564,1.2376746873936475,3.03045082096886,0.002569415139263724,124
Matching (logit),45.389371311764904,18.72412682483936,2.4241115079156335,0.01534589269189363,124
Matching (logit + quad),45.34760118304102,18.724395932240107,2.421845882085865,0.015441897964715446,124
Matching (genetic),45.34760118304107,26.693534990693458,1.6988233742309231,0.09194370046820093,124
SVA,15.709781773485329,7.914792047468774,1.9848634909503993,0.04770789955322755,124
RFA,4.41181885404755,1.557981241852641,2.8317535125142634,0.004816767214557113,124
OLS,468.43211245445576,121.11929441695143,3.8675267611936786,1.245327781906377e-4,125
OLS + control,80.56463529495393,19.172695230416522,4.202050589483223,3.1362415244051474e-5,125
OLS + interaction,76.63903472557072,23.06056230725842,3.323381004523391,9.550731644161368e-4,125
OLS + quadradic,6.054821182301828,1.2421799526787727,4.87435107066778,1.4717934086564815e-6,125
Matching (logit),28.269833888896855,11.217923728471092,2.520059377578759,0.011733503918317892,125
Matching (logit + quad),28.016369253212535,11.223547523207445,2.496213358145613,0.012552707442749096,125
Matching (genetic),27.965966961712805,16.017236242036528,1.7459920387711685,0.08362983270425568,125
SVA,25.637253719865917,6.252272932058292,4.100469381048909,4.814744787083967e-5,125
RFA,5.561249413304386,1.3948498175995727,3.98698794890683,7.694209785577392e-5,125
OLS,533.040281225632,144.21154102381345,3.6962387159957735,2.4310188013784148e-4,126
OLS + control,68.59514138427282,18.991725157576067,3.6118436221634798,3.3492409135100343e-4,126
OLS + interaction,39.995672973118,21.58444160663318,1.8529862250792166,0.06447806135104438,126
OLS + quadradic,5.399309978969095,1.154106075711583,4.678348110800874,3.7349329561440754e-6,126
Matching (logit),9.699431130128747,9.696351136056851,1.0003176446509288,0.31715681086465614,126
Matching (logit + quad),10.061841938095586,9.696245027972205,1.0377049991072513,0.29940741685949196,126
Matching (genetic),9.709406799546127,13.894374664618649,0.6988012799360205,0.48651899214605243,126
SVA,15.275741283875465,10.5194914357851,1.452136862045498,0.14709327048699292,126
RFA,2.538393681836493,4.841790853122042,0.5242675197751898,0.6003257457050752,126
OLS,725.6704220079216,144.54366697708736,5.02042349681742,7.191987413915811e-7,127
OLS + control,79.30893425774568,20.212742441995598,3.923709733369339,9.947456152241317e-5,127
OLS + interaction,35.80542995344329,26.995925055344106,1.3263272097562464,0.18534172241307847,127
OLS + quadradic,2.0274844814198807,1.4021911892317709,1.445940109301852,0.1488255626258675,127
Matching (logit),15.452870923724058,8.905134241422239,1.7352765836864106,0.08269182728725347,127
Matching (logit + quad),15.522207799643517,8.900938827910792,1.743884336219717,0.08117926049714662,127
Matching (genetic),15.522207799643885,12.714461126610237,1.220830961302582,0.2248587065493657,127
SVA,28.45632074124642,7.744046159340445,3.674606291818646,2.640537028415667e-4,127
RFA,6.862568974230708,3.2336085283530713,2.1222633828609814,0.03430856854531813,127
OLS,530.1132090735433,138.17144953095615,3.8366334787185967,1.4076449217424625e-4,128
OLS + control,79.56785588059324,21.818655180110625,3.6467809415277546,2.9356318319088867e-4,128
OLS + interaction,61.415263385295674,27.848243809660552,2.205354987735016,0.02788719469846779,128
OLS + quadradic,6.0046902601862175,1.328020854852231,4.521533105633616,7.687576479430664e-6,128
Matching (logit),17.772840292937282,5.9407434381224995,2.991686222112661,0.002774412666497138,128
Matching (logit + quad),17.768973514288454,5.940889393874878,2.9909618469935597,0.002781002370687093,128
Matching (genetic),17.768973514287946,8.414485632446418,2.1117123839121485,0.03658153668762457,128
SVA,14.50742984236893,7.384039637552831,1.9647009705349963,0.050004415577834985,128
RFA,4.41935865586161,2.2697336499109837,1.9470824940340168,0.05208660067052916,128
OLS,448.42196011795363,126.03139752675447,3.558017834585709,4.0941188349144823e-4,129
OLS + control,81.26374055550276,16.990325504415544,4.782941947426697,2.2801282112725777e-6,129
OLS + interaction,71.09812254754885,19.568380948357785,3.633316559769629,3.089602724451552e-4,129
OLS + quadradic,3.4296714320759425,1.0759012699772292,3.1877194755505114,0.001524515190868554,129
Matching (logit),35.87347838572499,14.200547795327358,2.5262038410609082,0.011530255851212812,129
Matching (logit + quad),36.01972623634145,14.198173856989525,2.5369266920625524,0.01118303690106966,129
Matching (genetic),36.01972623634134,20.175013425015607,1.7853631855173588,0.07635215439752728,129
SVA,16.29035652649522,6.330657910097826,2.5732485877196116,0.010363161919017925,129
RFA,4.706481205519076,1.5951782366042637,2.9504422123624248,0.003322631240759138,129
OLS,603.3385078604751,137.58887640029536,4.385082018586642,1.4155044270931164e-5,130
OLS + control,76.19577136756553,20.688674907848895,3.6829701132119523,2.558118533389917e-4,130
OLS + interaction,48.02566838053858,29.01859678857204,1.654996233293121,0.0985578321773361,130
OLS + quadradic,6.62022033191727,1.228874840365481,5.3872209882239455,1.1073977218867323e-7,130
Matching (logit),53.063161519565476,19.171786066383444,2.767773505078303,0.0056440665117874185,130
Matching (logit + quad),53.00891454646017,19.176423974667944,2.7642752692829977,0.0057049389589824565,130
Matching (genetic),53.00891454645989,27.278560849665404,1.9432445442630488,0.054308913757632506,130
SVA,27.367211316291993,7.506232956856488,3.645931517658762,2.9445091281516626e-4,130
RFA,8.087266409597412,2.2898800090574034,3.5317424396077506,4.512090436585778e-4,130
OLS,725.5284391218831,145.59670724427124,4.983137688029207,8.646363096747559e-7,131
OLS + control,79.11180481495121,26.31698069493269,3.006112507054585,0.002779943779294261,131
OLS + interaction,44.379202861613756,49.727478332043546,0.8924482871478433,0.3725854606058091,131
OLS + quadradic,5.90023846374261,1.2629688290074361,4.6717213665356985,3.852234613191443e-6,131
Matching (logit),30.465060247218364,22.137370429384312,1.3761824307181576,0.1687651601004948,131
Matching (logit + quad),29.835535016933566,22.143062495801257,1.347398763047837,0.1778518387742163,131
Matching (genetic),29.835535016933715,31.700496588017497,0.9411693262941275,0.34890898882875276,131
SVA,57.63010742240473,21.40298481950405,2.6926201138958774,0.0073281622266620034,131
RFA,12.758085911425605,7.7802529570021095,1.6398034847881804,0.10167751395288133,131
OLS,363.98655512528023,136.11848366961576,2.674042094156306,0.007740563072067586,132
OLS + control,97.8395850834143,19.03049383054492,5.141200536077354,3.932328844695653e-7,132
OLS + interaction,94.66920054257561,19.971022798945175,4.740328099148524,2.7918946429418203e-6,132
OLS + quadradic,5.888059010130142,1.0948403486258882,5.37800695555304,1.162284231851135e-7,132
Matching (logit),25.476200677287846,12.883751492379862,1.9773899467368514,0.047997569468388276,132
Matching (logit + quad),25.50345465007051,12.883244344013223,1.9795832454207727,0.047750377171409335,132
Matching (genetic),25.345648391674104,18.38377793098716,1.3786963967266062,0.17078569509062133,132
SVA,17.860546493009632,7.176710703911418,2.4886814071069296,0.01314740117945766,132
RFA,3.3872014078746187,1.4716025840616964,2.3017093368549095,0.021763419562886296,132
OLS,472.97839570223823,134.27924431042283,3.5223492516000507,4.670966986493549e-4,133
OLS + control,60.71401261715325,19.587985815520174,3.099553633995775,0.002048007457069432,133
OLS + interaction,44.597408456994565,24.95432282054616,1.7871616383945812,0.07452187517847829,133
OLS + quadradic,4.21081934120389,1.052804220515112,3.999622398116562,7.311009015062851e-5,133
Matching (logit),13.113323061452158,4.362097027926457,3.0061970143029204,0.0026453753931351995,133
Matching (logit + quad),13.138116645573671,4.362186606585642,3.0118190326243517,0.002596873607135274,133
Matching (genetic),13.138116645573545,6.198790973037365,2.119464376637297,0.03604508582154755,133
SVA,13.484086926053898,9.155687846857605,1.4727552043707866,0.14144877552622895,133
RFA,8.986632176341775,3.5008609329336484,2.5669777658980486,0.010549910100905497,133
OLS,578.012003484743,130.1705679635698,4.4404200774979214,1.106779206456178e-5,134
OLS + control,57.544171863076265,19.71073522928269,2.919433049741717,0.003665827919245821,134
OLS + interaction,44.17998955360994,26.203792021513433,1.6860151201527616,0.09242177075812695,134
OLS + quadradic,3.708402632552061,1.2144894644782194,3.0534662844072513,0.0023836590593965053,134
Matching (logit),10.115004513119978,7.116783480814499,1.42128878030196,0.15523282390164733,134
Matching (logit + quad),9.957235771873771,7.120390910229877,1.3984113930554283,0.16198956385114147,134
Matching (genetic),9.957235771873348,10.14439569804562,0.9815504115037301,0.32829619657838516,134
SVA,27.79399513578168,8.364144064319113,3.322993353778904,9.561022354448819e-4,134
RFA,0.3475871892397161,6.38579002340524,0.054431352732510346,0.9566133289019043,134
OLS,623.5101906598331,143.6780069354391,4.339635577907229,1.729090901012032e-5,135
OLS + control,78.10285162334556,20.759836489938504,3.762209382583481,1.8849675859093217e-4,135
OLS + interaction,48.074197591126044,26.24205903917911,1.8319521924461715,0.06755801790499881,135
OLS + quadradic,2.407608144325945,1.2465004638815564,1.931493981822311,0.0539913572188532,135
Matching (logit),37.375487215297625,20.612280502487383,1.8132630792981566,0.0697912548786516,135
Matching (logit + quad),37.39469067759456,20.612444891092164,1.8141802622237686,0.0696499778771049,135
Matching (genetic),37.39469067759471,29.3844332188586,1.272602074679297,0.20557926318747294,135
SVA,6.376195614505449,6.849166118880245,0.9309448046425657,0.35233318202525044,135
RFA,3.5116332140250393,2.7370419664435226,1.2830030584397691,0.20008777555890192,135
OLS,322.1382021190635,147.18545057104248,2.188655202462257,0.029085600062614035,136
OLS + control,65.93775785811135,17.862298195466416,3.6914487226983397,2.476529632032097e-4,136
OLS + interaction,56.2819430262556,18.95969398464861,2.9685048224842805,0.0031372630412010373,136
OLS + quadradic,4.178651666213326,1.3278606945847513,3.1469051559810453,0.0017493137426846182,136
Matching (logit),17.976216611459,9.068823699726655,1.9821993685907495,0.04745693133136289,136
Matching (logit + quad),17.905159761213802,9.070811181098419,1.9739314823931324,0.04838953441071356,136
Matching (genetic),17.46803208121163,12.98927785278161,1.3448039436211543,0.18253684056475514,136
SVA,16.035040054135695,9.131293532958773,1.7560535094243028,0.07969395088389279,136
RFA,7.9828436670782565,5.909042263157597,1.350953896006235,0.17732366668518718,136
OLS,576.9198629013612,153.4326754202388,3.7600847493614227,1.9001779809689557e-4,137
OLS + control,119.67696801125021,24.94648817264818,4.797347313297043,2.1289228073134415e-6,137
OLS + interaction,100.34024591108093,29.57982425614387,3.3921853301829468,7.488001685143546e-4,137
OLS + quadradic,4.876519122130993,1.0563292730574658,4.616476364435376,4.977950489178828e-6,137
Matching (logit),51.08322019563846,20.433797489040163,2.4999376754632796,0.012421515708190254,137
Matching (logit + quad),50.767989457264676,20.439804969146543,2.483780522069457,0.01299959011418448,137
Matching (genetic),50.767989457264015,29.072133119294413,1.7462767265457597,0.08305450015226636,137
SVA,15.988965828397147,8.05099641118672,1.9859611173321052,0.04758547458002209,137
RFA,7.937469671900555,3.5891676131161376,2.211507103456,0.027454108723427927,137
OLS,607.8451686487391,138.30363348053453,4.395005057725327,1.354672169396351e-5,138
OLS + control,66.25627352321014,18.132032619809962,3.654100723976337,2.855287441807667e-4,138
OLS + interaction,29.204532178810226,20.017188235321385,1.4589727505922778,0.14520557916543664,138
OLS + quadradic,4.3686538598354225,1.3627008578382271,3.205878850598072,0.001433344091204764,138
Matching (logit),24.1834443300531,12.803563258639251,1.888805783322485,0.058917857568195356,138
Matching (logit + quad),24.223628212855846,12.801554442763942,1.8922411587717938,0.05845885678533429,138
Matching (genetic),24.211667866565996,18.313858439082907,1.3220407893345292,0.18958077184183222,138
SVA,18.95375268558121,7.870761671859345,2.4081217899593295,0.016397254060679385,138
